Year,Cpv,CountryFrom,CountryTo,EuroTotal
2009,22200000,GR,NL,705918.28
2009,22212000,GR,NL,544894.6
2009,22213000,GR,NL,172875.06
2009,42124100,GR,NL,799457.5
2009,92511000,GR,NL,176576.9
2009,72250000,GR,NO,252100.84
2009,90710000,GR,NO,1255000
2009,34120000,GR,PL,389800
2009,34121100,GR,PL,379000
2009,38000000,GR,PL,22394.4
2009,45233110,GR,PL,-155030043.53
2009,45233120,GR,PL,-164586309.53
2009,42131260,GR,PT,-2220888
2009,44111511,GR,PT,387211.85
2009,31171000,GR,RO,6173130
2009,33111650,GR,RO,-297176.82
2009,50323000,GR,RO,-34985.71
2009,71311300,GR,RO,-2133776.74
2009,79310000,GR,RO,-998115
2009,79411000,GR,RO,-984370
2009,42415110,GR,SE,1295000
2009,24612000,GR,TR,1614000
2009,38293000,GR,UK,579000
2009,48000000,GR,UK,-5612050.19
2009,71322000,GR,UK,308000
2009,72000000,GR,UK,-3367230.12
2009,15610000,HR,HU,-4020261.82
2009,31000000,HR,HU,-1948949.42
2009,45000000,HR,MK,-7663882.52
2009,71316000,HR,MK,-224605.66
2009,31170000,HR,RO,-9844265.19
2009,34521000,HR,RO,-3107400
2009,18000000,HU,IT,-1623206
2009,85145000,HU,IT,1395000
2009,31200000,HU,MK,-1352162
2009,71316000,HU,MK,-120000
2009,50000000,HU,NL,205793.17
2009,71220000,HU,NL,1483965.33
2009,34144900,HU,PL,15993000
2009,34631400,HU,PL,1313288.77
2009,42419810,HU,PL,4783074
2009,79341400,HU,PL,-671041.69
2009,15831200,HU,RO,-6761517
2009,19520000,HU,RO,-1984995
2009,34120000,HU,RO,-3480000
2009,38424000,HU,RO,-495491.4
2009,38514200,HU,RO,-499000
2009,39350000,HU,RO,-246171.61
2009,45233140,HU,RO,-8656704.17
2009,71000000,HU,RO,-235147.06
2009,71630000,HU,RO,-458737.23
2009,79411000,HU,RO,-609950
2009,09134200,HU,SI,-7230000
2009,34322500,HU,SI,-1605140
2009,50225000,HU,SI,-1842740
2009,76200000,HU,SI,-369853.10
2009,42900000,HU,SK,-18750000
2009,50241000,HU,SK,909642.21
2009,42113000,HU,UA,2098629.19
2009,71000000,HU,UK,21510362.79
2009,80580000,HU,UK,79920
2009,22315000,HU,US,598652.14
2009,38000000,HU,US,277226.13
2009,48611000,HU,US,741009.46
2009,72262000,HU,US,3640455.98
2009,72320000,HU,US,622480.65
2009,79999100,IE,IN,248342
2009,34520000,IE,IT,82668
2009,48000000,IE,IT,-7211304
2009,72260000,IE,IT,-10576309.5
2009,85142400,IE,IT,-1783324.8
2009,72210000,IE,LU,-194700
2009,18512100,IE,NL,34870
2009,72260000,IE,NL,925000
2009,35631100,IE,NO,50000
2009,71351600,IE,NZ,1100000
2009,33696200,IE,PL,-1185922.91
2009,71250000,IE,PL,-160620.21
2009,71322000,IE,PL,-226453.46
2009,71500000,IE,PL,-420787.5
2009,79400000,IE,PL,-40400000
2009,35121000,IE,PT,-1178000
2009,37414100,IE,SE,-225610.46
2009,66150000,IE,SE,-148317.65
2009,79961200,IE,SE,-1130039.27
2009,33110000,IE,TR,399184.26
2009,03142500,IE,UK,118000
2009,03144000,IE,UK,-392198.13
2009,03221000,IE,UK,353669.16
2009,15112130,IE,UK,350000
2009,15330000,IE,UK,-471412.22
2009,15896000,IE,UK,-966395.04
2009,18930000,IE,UK,-982108.78
2009,22100000,IE,UK,250000
2009,22112000,IE,UK,-7856870.27
2009,22113000,IE,UK,1950000
2009,22150000,IE,UK,1000000
2009,24000000,IE,UK,-17958560.62
2009,30211100,IE,UK,212345.68
2009,30230000,IE,UK,2130000
2009,31000000,IE,UK,6500000
2009,31211300,IE,UK,19800000
2009,31213200,IE,UK,-8979280.31
2009,32552100,IE,UK,-706910.23
2009,32570000,IE,UK,225625.52
2009,33000000,IE,UK,6664043.26
2009,33100000,IE,UK,-203526.86
2009,33110000,IE,UK,399184.26
2009,33111400,IE,UK,-433576.9
2009,33111710,IE,UK,-4040676.14
2009,33111730,IE,UK,-11906206.93
2009,33111740,IE,UK,3600000
2009,33140000,IE,UK,-1272016.07
2009,33141000,IE,UK,-298919.12
2009,33141113,IE,UK,1400000
2009,33141200,IE,UK,3000000
2009,33141300,IE,UK,3066000
2009,33141615,IE,UK,2370000
2009,33181100,IE,UK,-3237030.55
2009,33190000,IE,UK,-179585.61
2009,33191110,IE,UK,250000
2009,33192000,IE,UK,10000000
2009,33192130,IE,UK,330000
2009,33196200,IE,UK,-4521022.77
2009,33615000,IE,UK,-28206645.82
2009,33651600,IE,UK,160000000
2009,33661200,IE,UK,-748063.02
2009,33696500,IE,UK,-103261.72
2009,34142000,IE,UK,643801.65
2009,34144213,IE,UK,294650.22
2009,34928480,IE,UK,-56120501
2009,35221000,IE,UK,15000000
2009,37412000,IE,UK,1995000
2009,38000000,IE,UK,3899150.4
2009,38400000,IE,UK,201320
2009,38430000,IE,UK,123412
2009,38433000,IE,UK,565147.4
2009,38434000,IE,UK,-225662.78
2009,38434520,IE,UK,435000
2009,38434540,IE,UK,-1627494.56
2009,38510000,IE,UK,1602161.25
2009,38511100,IE,UK,328000
2009,38582000,IE,UK,257199.18
2009,38636100,IE,UK,125893.83
2009,39154100,IE,UK,4500000
2009,39180000,IE,UK,1084644.4
2009,39224340,IE,UK,-3179282.50
2009,39518000,IE,UK,-5023358.62
2009,39714100,IE,UK,-196421.76
2009,42416110,IE,UK,-160504.63
2009,42514300,IE,UK,-336723.01
2009,42955000,IE,UK,-18200000
2009,43313100,IE,UK,400000
2009,44161100,IE,UK,5000000
2009,44322300,IE,UK,8400000
2009,45000000,IE,UK,-27613531.78
2009,45200000,IE,UK,-8016806
2009,45231400,IE,UK,40610000
2009,45232423,IE,UK,748610.25
2009,45233000,IE,UK,-673446023.3
2009,48000000,IE,UK,-1214447.66
2009,48600000,IE,UK,-2244820.08
2009,48814000,IE,UK,250000
2009,48900000,IE,UK,-1255361.75
2009,50225000,IE,UK,900000
2009,50300000,IE,UK,365000
2009,51430000,IE,UK,371581
2009,60410000,IE,UK,-157137405.44
2009,64200000,IE,UK,-29500000
2009,65111000,IE,UK,10821257.09
2009,66100000,IE,UK,-6734460233.01
2009,66519310,IE,UK,179981
2009,71221000,IE,UK,-2229738.25
2009,71300000,IE,UK,700000
2009,71316000,IE,UK,-203905.99
2009,71335000,IE,UK,350000
2009,71621000,IE,UK,1440616
2009,72220000,IE,UK,295250
2009,72222300,IE,UK,134000
2009,72224000,IE,UK,336787.83
2009,72250000,IE,UK,3286058.54
2009,72300000,IE,UK,231340
2009,72590000,IE,UK,60000
2009,73111000,IE,UK,399954
2009,79342000,IE,UK,300000
2009,79411000,IE,UK,6000000
2009,79419000,IE,UK,240000
2009,79540000,IE,UK,-518553.44
2009,79631000,IE,UK,-729408.27
2009,79810000,IE,UK,213645.05
2009,79822500,IE,UK,11295
2009,79991000,IE,UK,98765.43
2009,80330000,IE,UK,86203
2009,80510000,IE,UK,-362417.22
2009,90700000,IE,UK,823846.09
2009,90731400,IE,UK,344502.06
2009,90913100,IE,UK,852910
2009,92200000,IE,UK,524266.67
2009,22150000,IE,US,500000
2009,45235100,IE,US,8500000
2009,71621000,IE,US,105000
2009,79800000,IE,US,12000000
2009,45240000,IL,MT,-106547.51
2009,18143000,IL,NL,-3132500
2009,35412400,IL,PL,-280633
2009,48190000,IL,PL,-187632.87
2009,32236000,IL,RO,-18145000
2009,32344210,IL,RO,-516460
2009,34510000,IL,RO,-26914268
2009,35400000,IL,RO,-742500
2009,35420000,IL,RO,-1793350
2009,45233142,IL,RO,-38219290.08
2009,50333000,IL,RO,-139804.99
2009,71311000,IL,RO,-3342102.88
2009,79418000,IL,RO,-3133206.44
2009,31600000,IL,UK,-129050.76
2009,42611000,IL,UK,-231216.47
2009,31221000,IN,MT,-158508.1
2009,22450000,IN,RO,-118500
2009,33000000,IN,UK,-1075423
2009,72300000,IN,UK,-400000
2009,72313000,IN,UK,-112241
2009,79900000,IN,UK,-218331.2
2009,33000000,IS,IT,-708629.1
2009,33100000,IS,IT,-2121037.5
2009,38000000,IS,IT,-803475.1
2009,31124000,IS,JP,11339573.42
2009,45000000,IS,LT,6487714.73
2009,76431000,IS,PT,-5448058
2009,48000000,IS,SE,-111120.53
2009,39154000,IT,JP,346066
2009,33111200,IT,LI,1924903.8
2009,66510000,IT,LI,969450.61
2009,71200000,IT,LI,97000.8
2009,09000000,IT,LT,3749400
2009,33100000,IT,LT,-40257.18
2009,33651660,IT,LT,479350
2009,42961000,IT,LT,-4914971.93
2009,45233140,IT,LT,3594500.8
2009,66000000,IT,LT,176732
2009,45214220,IT,LU,3820026
2009,60100000,IT,LU,1048609.09
2009,42000000,IT,LV,-7400000
2009,32232000,IT,MK,173755
2009,71311000,IT,MK,-800950.32
2009,31214000,IT,MT,-1470497.6
2009,38115100,IT,MT,-4780000
2009,42130000,IT,MT,-370704
2009,44163100,IT,MT,-139517
2009,71300000,IT,MT,-1825996.9
2009,90711000,IT,MT,115775
2009,18830000,IT,NL,-140962.5
2009,22000000,IT,NL,1365991.8
2009,31170000,IT,NL,-3090000
2009,34631200,IT,NL,1716000
2009,44212225,IT,NL,1056035
2009,48330000,IT,NL,540401.1
2009,33000000,IT,PL,-6846622.58
2009,33100000,IT,PL,-1479652.55
2009,33140000,IT,PL,-580613.75
2009,33141000,IT,PL,-1552577.44
2009,33141220,IT,PL,-1540555.92
2009,33141620,IT,PL,-1075714.69
2009,33182000,IT,PL,-3440337.03
2009,33182220,IT,PL,-5243868.03
2009,33182300,IT,PL,-843894.44
2009,33184300,IT,PL,-1149251.31
2009,33186000,IT,PL,-3153158.22
2009,34121100,IT,PL,56203500
2009,34121200,IT,PL,1710000
2009,38433000,IT,PL,-200000
2009,38730000,IT,PL,-1973845.72
2009,42000000,IT,PL,-1500000
2009,42122100,IT,PL,-717213.11
2009,45220000,IT,PL,-779877973.48
2009,48121000,IT,PL,-632000
2009,50211000,IT,PL,-627130.51
2009,71221000,IT,PL,-2781284.85
2009,80500000,IT,PL,-365000
2009,09300000,IT,PT,-110000
2009,34144910,IT,PT,-367000
2009,31171000,IT,RO,-1703197.72
2009,31200000,IT,RO,-870768.53
2009,31213200,IT,RO,-4646419.96
2009,31214110,IT,RO,-1698153.26
2009,31321220,IT,RO,-20493698.44
2009,31600000,IT,RO,-11310409.68
2009,34134100,IT,RO,-2054590
2009,39522530,IT,RO,-436160.57
2009,42967100,IT,RO,-927842.12
2009,43329000,IT,RO,-1442964
2009,44211100,IT,RO,-211117.01
2009,45221200,IT,RO,-4816009.81
2009,45232420,IT,RO,-16939078.75
2009,45233100,IT,RO,-37459858.96
2009,48823000,IT,RO,-114950
2009,71247000,IT,RO,-2798240
2009,71314300,IT,RO,-4738160
2009,71320000,IT,RO,-10042453.83
2009,71520000,IT,RO,-3539578.76
2009,73000000,IT,RO,-159554.24
2009,79414000,IT,RO,-363436.94
2009,45250000,IT,SE,-28311290.16
2009,70330000,IT,SE,-1130039.27
2009,71351810,IT,SE,6380830
2009,90000000,IT,SE,20286500
2009,15000000,IT,SI,-3429544
2009,16600000,IT,SI,-92852.6
2009,39298800,IT,SI,-337400
2009,30125100,IT,SM,1034853.44
2009,30192700,IT,SM,448146.85
2009,80310000,IT,SM,189000
2009,22113000,IT,UK,-157137405.44
2009,24610000,IT,UK,-147000
2009,30145000,IT,UK,701520
2009,31213200,IT,UK,-1459133.05
2009,31700000,IT,UK,-180000
2009,31710000,IT,UK,-448964.02
2009,32581130,IT,UK,3340000
2009,44613800,IT,UK,-22448201
2009,45212211,IT,UK,-97649.67
2009,66500000,IT,UK,720500
2009,66510000,IT,UK,599904.24
2009,71312000,IT,UK,-501717.29
2009,71350000,IT,UK,5711183.34
2009,71352300,IT,UK,-272184.43
2009,71355000,IT,UK,2000000
2009,79411000,IT,UK,3755190
2009,22200000,IT,US,896286
2009,42513200,IT,US,380000
2009,48220000,IT,US,2416778
2009,48612000,IT,US,853129
2009,72230000,IT,US,540000
2009,72260000,IT,US,1037928
2009,42300000,JP,UK,-149608.72
2009,55522000,KE,UK,-173027.36
2009,79411000,KE,UK,-204839.83
2009,33195100,KP,RO,-477500
2009,33000000,KR,UK,-1075423
2009,14622000,LT,LU,869298
2009,03411000,LT,LV,2401096.35
2009,09111100,LT,LV,-402890.74
2009,14622000,LT,LV,320031.27
2009,24951310,LT,LV,-575000
2009,33000000,LT,LV,-185177.84
2009,33141800,LT,LV,-1000940.34
2009,33182220,LT,LV,587618.71
2009,34144210,LT,LV,-7399328.4
2009,34144213,LT,LV,-103622.57
2009,34300000,LT,LV,35040
2009,34631000,LT,LV,1338158.62
2009,34941200,LT,LV,583680.18
2009,34941800,LT,LV,-534569.05
2009,34946000,LT,LV,-3115244.08
2009,38554000,LT,LV,-1874950.4
2009,42000000,LT,LV,-1309302.03
2009,42122130,LT,LV,-58852.2
2009,48000000,LT,LV,8693.7
2009,50116000,LT,LV,659.28
2009,55524000,LT,LV,-237195.81
2009,60445000,LT,LV,-147293.07
2009,71220000,LT,LV,233799.38
2009,73200000,LT,LV,23459.22
2009,30200000,LT,NL,7891.52
2009,33100000,LT,NL,200180
2009,33182220,LT,NL,413446.04
2009,33186100,LT,NL,996744.97
2009,33696000,LT,NL,1194427.86
2009,22450000,LT,NO,-74884.62
2009,15612100,LT,PL,8902414.27
2009,24951310,LT,PL,-142527.04
2009,31600000,LT,PL,25247
2009,33124210,LT,PL,1191938.22
2009,33135000,LT,PL,7433.04
2009,34144210,LT,PL,1169114.52
2009,34600000,LT,PL,3254237.29
2009,38000000,LT,PL,307891.73
2009,38554000,LT,PL,1192785.06
2009,44163100,LT,PL,128576.53
2009,98371111,LT,PL,-64097.54
2009,71200000,LT,RU,100000
2009,33124210,LT,UK,1191938.22
2009,34946100,LT,UK,864846.84
2009,38000000,LT,UK,600000
2009,72310000,LT,UK,31278.96
2009,79000000,LT,UK,710000
2009,79412000,LT,UK,3500000
2009,72268000,LT,US,6997.67
2009,72319000,LT,US,311516.35
2009,72320000,LT,US,3229.93
2009,66120000,LU,LV,-2500000
2009,33111650,LU,NL,1205820
2009,71410000,LU,NL,72000
2009,71520000,LU,RO,-7305399.43
2009,72262000,LU,RO,-525000
2009,80500000,LU,RO,-1608403.5
2009,33600000,LU,UK,-354172.64
2009,34962100,LU,UK,206131
2009,38430000,LU,UK,451750
2009,72319000,LU,UK,-322243.92
2009,71410000,LV,NL,560276
2009,72200000,LV,NL,233849.41
2009,72000000,LV,NO,406046.48
2009,35811200,LV,PL,192404.7
2009,72200000,LV,PL,235000
2009,33600000,LV,SE,140400
2009,38000000,LV,SE,668730.34
2009,71630000,LV,SE,110131.19
2009,18512100,LV,UK,222260.08
2009,44618400,LV,UK,-4628257.8
2009,66515000,LV,UK,396060.65
2009,72253000,LV,UK,1094366.62
2009,79111000,LV,UK,212554.91
2009,32230000,LV,US,5445951.75
2009,45230000,MK,SI,4950000
2009,22112000,MT,UK,-6061014.2
2009,85100000,NG,UK,-61732170.52
2009,38410000,NL,NO,-223194.85
2009,39711360,NL,NO,-729598.6
2009,33111000,NL,PL,-198875.82
2009,38433000,NL,PL,-1624800.28
2009,38434500,NL,PL,-7422608.84
2009,38500000,NL,PL,-1083955.54
2009,38510000,NL,PL,-795360.01
2009,38511000,NL,PL,-9110138.43
2009,38511100,NL,PL,-876838.43
2009,38530000,NL,PL,-503512.34
2009,38636100,NL,PL,-228430.6
2009,39294000,NL,PL,-544260.67
2009,71310000,NL,PL,-281911.45
2009,72320000,NL,PL,-7782635
2009,92312130,NL,PL,-45050
2009,22211100,NL,PT,-112720
2009,31642000,NL,RO,-166325
2009,34511100,NL,RO,-24750000
2009,48900000,NL,RO,-496000
2009,71356200,NL,RO,-748375
2009,24962000,NL,SE,-520009.98
2009,38511200,NL,SE,-4160000
2009,48000000,NL,SE,-235424.85
2009,72268000,NL,SE,-197756.87
2009,79418000,NL,SE,-339011.78
2009,76200000,NL,SI,-698734.39
2009,30214000,NL,SK,-165713
2009,38510000,NL,SK,-582290
2009,22113000,NL,UK,-157137405.44
2009,31121320,NL,UK,-920937.44
2009,33000000,NL,UK,-1075423
2009,38000000,NL,UK,-7991435.22
2009,45252123,NL,UK,-1300873.24
2009,48190000,NL,UK,-556077.57
2009,60600000,NL,UK,-38064340.45
2009,64216200,NL,UK,-1908097.07
2009,72300000,NL,UK,-400000
2009,73220000,NL,UK,303832
2009,79411100,NL,UK,-32998.86
2009,92100000,NL,UK,429000
2009,32000000,NL,US,529322.84
2009,34730000,NL,US,360000
2009,35642000,NL,US,210200
2009,35700000,NL,US,1149000
2009,38512100,NL,US,1900000
2009,48000000,NL,US,660000
2009,71631430,NL,US,414857
2009,79416000,NL,US,300000
2009,38970000,NO,PL,-972825.58
2009,80510000,NO,PL,-231074.96
2009,34962200,NO,PT,-782223
2009,35310000,NO,RO,-298120.24
2009,15981320,NO,SE,1374916.93
2009,22113000,NO,SE,972798.13
2009,31712348,NO,SE,202800.25
2009,32350000,NO,SE,10000000
2009,33000000,NO,SE,607254.98
2009,33100000,NO,SE,678377.48
2009,33121500,NO,SE,297898.65
2009,33141000,NO,SE,572882.06
2009,33141100,NO,SE,-12764021.27
2009,33141120,NO,SE,2291528.22
2009,33141700,NO,SE,274983.39
2009,33184200,NO,SE,2176951.81
2009,33196200,NO,SE,-1012515.19
2009,33712000,NO,SE,-226007.85
2009,34621000,NO,SE,2062375.4
2009,35811200,NO,SE,247485.05
2009,38300000,NO,SE,2619879.34
2009,38650000,NO,SE,366644.52
2009,38900000,NO,SE,317015.74
2009,38970000,NO,SE,68745.85
2009,39143112,NO,SE,183322.26
2009,44423400,NO,SE,8593230.83
2009,45000000,NO,SE,88332
2009,45212210,NO,SE,826687.69
2009,45252000,NO,SE,4583056.44
2009,48000000,NO,SE,396267.1
2009,63724100,NO,SE,687458.47
2009,66515000,NO,SE,-274034.52
2009,72600000,NO,SE,972798.13
2009,79961200,NO,SE,-1130039.27
2009,32000000,NO,SI,-320400
2009,22110000,NO,UK,1443662.78
2009,22113000,NO,UK,1031187.7
2009,31000000,NO,UK,-120630.74
2009,32350000,NO,UK,10000000
2009,39540000,NO,UK,-382686.83
2009,44000000,NO,UK,8390726.64
2009,66120000,NO,UK,4377591.6
2009,71300000,NO,UK,8755183.2
2009,72212100,NO,UK,-5387568.19
2009,73000000,NO,UK,236176.18
2009,73220000,NO,UK,763903.85
2009,73430000,NO,UK,68109.37
2009,79000000,NO,UK,171864.62
2009,79310000,NO,UK,229152.82
2009,79419000,NO,UK,933832.47
2009,79980000,NO,UK,916611.29
2009,98300000,NO,UK,122382.38
2009,32324310,NO,US,452755.95
2009,34152000,NO,US,183322.26
2009,38636100,NO,US,240610.46
2009,33600000,PL,PT,30466092.04
2009,34622300,PL,PT,-469500
2009,39160000,PL,PT,-1002348.7
2009,71247000,PL,PT,231953.3
2009,33600000,PL,RO,16261420.75
2009,34622000,PL,RO,5683036.99
2009,42419800,PL,RO,-354549
2009,48318000,PL,RO,-28302.55
2009,71356100,PL,RO,-164588.79
2009,31700000,PL,SE,369719.71
2009,31711424,PL,SE,288754
2009,33128000,PL,SE,73138.67
2009,33600000,PL,SE,4876819.55
2009,42000000,PL,SE,253167.46
2009,42996200,PL,SE,311951.2
2009,44000000,PL,SE,-451074.01
2009,33600000,PL,SI,4985820.72
2009,33600000,PL,SK,2274908.02
2009,34611000,PL,SK,1756169.7
2009,42940000,PL,SK,925000
2009,42962200,PL,SK,2450000
2009,33000000,PL,TR,167554.82
2009,33100000,PL,TR,1462241.65
2009,33141240,PL,TR,103034.74
2009,33600000,PL,TR,109001.17
2009,63000000,PL,TR,186904.05
2009,34940000,PL,UA,665495.89
2009,18424300,PL,UK,1324361.61
2009,31720000,PL,UK,178701.61
2009,32342400,PL,UK,306393.03
2009,33000000,PL,UK,266042.70
2009,33100000,PL,UK,12682464.44
2009,33114000,PL,UK,253178.21
2009,33140000,PL,UK,13657616.91
2009,33141000,PL,UK,7991448.39
2009,33141110,PL,UK,1389008.8
2009,33141120,PL,UK,5357319.49
2009,33141121,PL,UK,5860354.97
2009,33141122,PL,UK,674634.39
2009,33141127,PL,UK,920281.26
2009,33141220,PL,UK,447093.37
2009,33141310,PL,UK,1784400.45
2009,33141320,PL,UK,207960.84
2009,33141323,PL,UK,8128.06
2009,33141420,PL,UK,1344676.63
2009,33141600,PL,UK,68531.97
2009,33141615,PL,UK,315340.88
2009,33141620,PL,UK,5782547.82
2009,33141621,PL,UK,2152543.0
2009,33141624,PL,UK,133415.54
2009,33162200,PL,UK,551883
2009,33168000,PL,UK,22511.21
2009,33169000,PL,UK,184632.35
2009,33171000,PL,UK,990737.78
2009,33181100,PL,UK,566245.18
2009,33182300,PL,UK,38482.66
2009,33184200,PL,UK,3926904.34
2009,33190000,PL,UK,439921.89
2009,33191000,PL,UK,141884.32
2009,33194000,PL,UK,200593.28
2009,33194120,PL,UK,335942.8
2009,33196000,PL,UK,227120.59
2009,33199000,PL,UK,522201.52
2009,33600000,PL,UK,1395505.3
2009,33696400,PL,UK,386807.47
2009,34962210,PL,UK,2048391
2009,38296000,PL,UK,690000
2009,38310000,PL,UK,177063.52
2009,38400000,PL,UK,221918
2009,38432000,PL,UK,287565
2009,38432200,PL,UK,463402.35
2009,38434200,PL,UK,117853.05
2009,38500000,PL,UK,799480
2009,38540000,PL,UK,185553.19
2009,48000000,PL,UK,154569.11
2009,64228200,PL,UK,1783514
2009,71241000,PL,UK,320274.09
2009,71247000,PL,UK,402070.43
2009,71311200,PL,UK,11137582.03
2009,71311210,PL,UK,222987.34
2009,71320000,PL,UK,27035.77
2009,72300000,PL,UK,11836.9
2009,72320000,PL,UK,3261733.16
2009,72420000,PL,UK,9700000
2009,79342200,PL,UK,1617524.73
2009,80500000,PL,UK,2716586.56
2009,92111250,PL,UK,554579.91
2009,92312130,PL,UK,28060.25
2009,92312140,PL,UK,622827.06
2009,92312200,PL,UK,381273.69
2009,92312210,PL,UK,308731.86
2009,92622000,PL,UK,336723.01
2009,30211000,PL,US,27455640.86
2009,31640000,PL,US,1082348.01
2009,31700000,PL,US,304703.18
2009,33182200,PL,US,314823.69
2009,38432000,PL,US,140000
2009,38433000,PL,US,1359295.15
2009,38433100,PL,US,397183.77
2009,38500000,PL,US,148990.2
2009,38540000,PL,US,347857.04
2009,48611000,PL,US,935164.90
2009,48820000,PL,US,14377484.06
2009,72300000,PL,US,1229574.14
2009,72315000,PL,US,2006231
2009,92312110,PL,ZA,31024
2009,71354100,PT,RO,-329668.15
2009,71355100,PT,RO,-713448.9
2009,32200000,PT,UK,356818
2009,32000000,RO,SE,224072
2009,70330000,RO,SE,-188339.88
2009,79314000,RO,SE,1244306.12
2009,48810000,RO,SK,105129
2009,45200000,RO,TR,49999544
2009,35520000,RO,UK,409858.91
2009,50241000,RO,UK,842056.45
2009,66515000,RO,UK,2244522.51
2009,66516000,RO,UK,481789.5
2009,71520000,RO,UK,493579.53
2009,79420000,RO,UK,4298000
2009,80530000,RO,UK,1115919.01
2009,90732300,RO,UK,6795152.24
2009,92312000,RO,UK,260869.57
2009,30231200,RO,US,943418.48
2009,31212200,RO,US,147548.04
2009,31600000,RO,US,223107.26
2009,31642000,RO,US,436621.74
2009,33114000,RO,US,592207.36
2009,38580000,RO,US,184810
2009,50000000,RO,US,302000
2009,50531100,RO,US,1837015.02
2009,50532300,RO,US,4113372.01
2009,71322000,RO,US,1166992
2009,71520000,RO,US,886324
2009,79341000,RO,US,152365.04
2009,80000000,RO,US,694284.49
2009,34000000,RS,SI,-442720
2009,70000000,SA,SE,-659189.57
2009,45210000,SE,SI,28486406.57
2009,22110000,SE,UK,3013438.05
2009,31640000,SE,UK,237238.09
2009,32322000,SE,UK,935640
2009,32531000,SE,UK,6587758.28
2009,35740000,SE,UK,-31946371.25
2009,38000000,SE,UK,188339.88
2009,38570000,SE,UK,-204225.87
2009,39155000,SE,UK,-336723.01
2009,42980000,SE,UK,164550
2009,48442000,SE,UK,179237.17
2009,71351000,SE,UK,-2169837.48
2009,72314000,SE,UK,113003.93
2009,73000000,SE,UK,70000
2009,73210000,SE,UK,-125583.97
2009,79418000,SE,UK,282509.82
2009,79419000,SE,UK,55128.68
2009,79900000,SE,UK,-270267.73
2009,79990000,SE,UK,-270267.73
2009,34150000,SE,US,296635.31
2009,44221200,SE,US,250932.03
2009,70000000,SE,US,2165908.60
2009,70330000,SE,ZM,9416993.91
2009,34514100,SG,UK,-5957051.19
2009,72200000,SI,SK,66067.23
2009,09131100,SI,UK,213000
2009,32211000,SI,UK,100000
2009,72321000,SI,UK,231351.45
2009,34611000,SI,US,515542.84
2009,72321000,SI,US,397202.47
2009,51430000,SK,US,265163.46
2009,09000000,UK,US,2651693.72
2009,22113000,UK,US,157137405.44
2009,22200000,UK,US,146314.01
2009,24315100,UK,US,431005.45
2009,24956000,UK,US,164769.79
2009,30192000,UK,US,686914943.76
2009,31422000,UK,US,2152278.62
2009,32000000,UK,US,364783.26
2009,32562000,UK,US,303067.55
2009,33680000,UK,US,409134.17
2009,34514000,UK,US,7337882.85
2009,38000000,UK,US,3683414.62
2009,38630000,UK,US,228922.26
2009,38635000,UK,US,280602.51
2009,48000000,UK,US,163259.16
2009,64216200,UK,US,2183121.2
2009,66115000,UK,US,809712.21
2009,66131100,UK,US,364783.25
2009,71000000,UK,US,3214923.56
2009,71320000,UK,US,16337100
2009,71800000,UK,US,2342420.95
2009,72200000,UK,US,1077679.73
2009,73100000,UK,US,776096.93
2009,73210000,UK,US,112241003.88
2009,79340000,UK,US,3198868.61
2009,79342000,UK,US,1459133.05
2009,79400000,UK,US,33672301.17
2009,79411000,UK,US,721875.78
2009,79411100,UK,US,2511679.31
2009,79415200,UK,US,897928.03
2009,79920000,UK,US,451770.04
2009,85100000,UK,US,189687.3
2009,90910000,UK,US,224482.01
2009,72221000,UK,UY,2654437.28
2009,63700000,UK,VC,717220.01
2010,92510000,AD,IT,-3337908.5
2010,39522530,AE,DE,-600000
2010,39522530,AE,UK,-27977245.18
2010,45100000,AE,UK,-8229740.98
2010,18444000,AF,IE,-1500000
2010,79400000,AF,IE,-1000000
2010,34928300,AF,PL,-727464.74
2010,22000000,AF,UK,-9325748.39
2010,33192130,AF,UK,-2137015.99
2010,34100000,AF,UK,-1515434.11
2010,33696300,AL,FR,-587700
2010,79620000,AL,LV,-28220.69
2010,45235000,AN,NL,-7541200
2010,33600000,AT,BE,-1480000
2010,34631400,AT,BE,1800000
2010,38115100,AT,BE,330087
2010,44451000,AT,BE,-400000
2010,51133100,AT,BE,891344
2010,60400000,AT,BE,-2656227
2010,31210000,AT,BG,-2045.2
2010,34144300,AT,CH,-1273757.81
2010,38514200,AT,CH,333145.4
2010,39522540,AT,CH,-1405346.66
2010,43830000,AT,CH,-871215
2010,09211640,AT,CY,-896000
2010,18931100,AT,CZ,2699920
2010,34631100,AT,CZ,41279995
2010,38000000,AT,CZ,-164794.6
2010,38433000,AT,CZ,-108092.07
2010,38434500,AT,CZ,-30454
2010,44161730,AT,CZ,-839961
2010,44165200,AT,CZ,-819674
2010,90514000,AT,CZ,-1771871.54
2010,22000000,AT,DE,-945428.2
2010,30144300,AT,DE,-203342
2010,30144400,AT,DE,234238.66
2010,30197642,AT,DE,397755.81
2010,30210000,AT,DE,1473025
2010,30216110,AT,DE,490800
2010,31213300,AT,DE,-11744875
2010,31321700,AT,DE,6541547
2010,33100000,AT,DE,143500
2010,33140000,AT,DE,237012.58
2010,33192100,AT,DE,2152.5
2010,34114000,AT,DE,-771684.45
2010,34121100,AT,DE,696800
2010,34144210,AT,DE,-322325.74
2010,34144213,AT,DE,-1992704.23
2010,34621200,AT,DE,3374000
2010,34630000,AT,DE,-607629
