YEAR,CPV,ID_NOTICE_CAN,ISO_COUNTRY_CODE,WIN_COUNTRY_CODE,VALUE_EURO_FIN_2
2014,34152000,201489142,UK,DE,1366210
2014,44540000,201489222,PL,DE,1902821.41
2014,65210000,201489287,UK,KH,868357.07
2014,45313100,201489588,DE,AT,45169.6
2014,38000000,201490045,SE,DE,226410.95
2014,38530000,201490054,PL,NL,291428.2
2014,33100000,201490068,PL,UK,804531.38
2014,24951000,201490071,UK,NL,2810995.88
2014,24951000,201490071,UK,FR,2810995.88
2014,33100000,201490078,PL,CH,49860.24
2014,33185200,201490083,FI,DE,400000
2014,33600000,201490089,PL,PT,542701.43
2014,38623000,201490152,ES,CH,996000
2014,31000000,201490153,FI,KR,8808065
2014,38000000,201490162,LT,EE,50672.62
2014,38514200,201490189,IT,DE,297300
2014,33186200,201490200,UK,ES,3907606.81
2014,33186200,201490200,UK,US,3907606.81
2014,33186200,201490200,UK,US,3907606.81
2014,50210000,201490603,GR,ES,109316.91
2014,79999100,201490753,UK,NL,632660.15
2014,79713000,201490969,CZ,PL,807000
2014,34946110,201490970,EE,FR,675557
2014,79713000,201490972,CZ,PL,553090
2014,79713000,201490978,CZ,DE,2790000
2014,65210000,201490980,UK,US,210886.72
2014,79713000,201490984,CZ,PL,537090
2014,71352300,201491052,AT,AU,219500
2014,71352140,201491054,AT,FR,1015480
2014,76210000,201491063,IT,AT,4000000
2014,34931000,201491879,BE,FR,296382.22
2014,32354500,201491886,UK,IE,40717.26
2014,22200000,201491903,ES,NL,245790.95
2014,42630000,201491944,UK,US,718131.3
2014,35811200,201491948,AT,DE,145194
2014,33000000,201491964,IT,LT,2100860
2014,33000000,201491964,IT,LI,2100860
2014,33000000,201491964,IT,LI,2100860
2014,34513250,201491973,FR,ES,13800000
2014,33184100,201491974,PL,NL,35583.59
2014,22200000,201491981,ES,NL,311182.38
2014,35000000,201492013,FI,US,392491
2014,35000000,201492013,FI,US,392491
2014,35000000,201492013,FI,US,392491
2014,50660000,201492533,LV,ES,846667.5
2014,75211200,201492535,UK,ZA,21928377.91
2014,34000000,201492575,DE,PL,1391000
2014,34000000,201492575,DE,PL,1391000
2014,79713000,201492815,CZ,PL,1090993.61
2014,34730000,201492929,NO,US,1196974.05
2014,33651520,201493419,PL,DE,314.14
2014,38296000,201493438,PL,DE,60913.41
2014,33600000,201493530,PL,PA,1516690.15
2014,48218000,201493545,LT,LV,429361.68
2014,35641000,201493546,DE,AT,630252.1
2014,34947100,201493995,LT,LV,922501.8
2014,45233140,201494290,FR,MQ,603163.69
2014,33100000,201494802,SI,AT,3022247.2
2014,34121100,201494812,PL,CZ,7391703.47
2014,34121100,201494812,PL,CZ,7391703.47
2014,34144900,201494823,HU,ES,90462456
2014,31712348,201494833,CZ,DE,1105000
2014,03451100,201494850,FR,NL,18500
2014,42636000,201494868,CZ,DE,3800000
2014,42418220,201494875,CZ,SK,210451.77
2014,38582000,201494881,FR,CH,192500
2014,33110000,201494892,NL,HU,1
2014,42215000,201494924,SK,CZ,277300
2014,42990000,201494943,UK,DE,193838.39
2014,42300000,201494997,UK,US,305047.64
2014,38400000,201495000,PL,DE,28594.99
2014,48100000,201495039,CZ,AT,993.97
2014,35333200,201495056,IT,DE,748000
2014,66510000,201495609,IT,UK,280845
2014,66510000,201495609,IT,UK,280845
2014,22211000,201495633,FR,DE,414822.78
2014,79710000,201495640,FR,YT,119976
2014,03000000,201495719,IE,UK,42357.72
2014,90910000,201495742,BE,NL,133980
2014,90910000,201495742,BE,NL,133980
2014,90910000,201495742,BE,NL,133980
2014,90910000,201495742,BE,NL,133980
2014,66114000,201495774,UK,IE,620255048.88
2014,79990000,201495811,IT,GR,3810000
2014,34300000,201496141,RO,FR,510729
2014,34300000,201496141,RO,FR,510729
2014,48761000,201496146,IT,ES,189140.83
2014,43600000,201496153,PL,DE,1276800
2014,34730000,201496292,NO,NL,5386383.22
2014,34730000,201496295,NO,UK,24810.2
2014,35311100,201497092,FR,DE,2467500
2014,35311100,201497092,FR,DE,2467500
2014,35311100,201497092,FR,DE,2467500
2014,35311100,201497092,FR,DE,2467500
2014,38000000,201497108,DE,CH,59858.4
2014,39294100,201497143,BE,FR,428800
2014,42636100,201497222,CZ,IT,272207.29
2014,22212100,201497243,GR,NL,117922.21
2014,90919200,201497834,FR,GP,238866.83
2014,72316000,201497930,SE,US,150000
2014,45212322,201498298,NO,AT,4381985.06
2014,38000000,201498972,UK,CH,263179.18
2014,18424000,201498974,UK,HU,1481723.56
2014,35330000,201498975,AT,DE,1360000
2014,31643000,201499080,RO,IT,66882200
2014,38433100,201499091,DK,SE,117855.07
2014,43323000,201499108,RO,AT,121771.01
2014,24300000,201499145,CZ,US,726126.96
2014,09123000,201499149,FR,LU,400000
2014,38540000,201499164,PL,UK,105542.15
2014,35321300,201499181,DK,US,12090761.31
2014,71221000,201499624,FR,RE,418695.9
2014,90511200,201499709,FR,GF,275129.05
2014,90511200,201499709,FR,GF,275129.05
2014,45252126,201499995,RO,ES,4686050.81
2015,45234100,201510154,CZ,SK,10669712.73
2015,34121400,201510205,DE,CZ,526554
2015,43100000,201510209,SI,CZ,4806900
2015,48461000,201510217,IT,NL,572054.92
2015,33124120,201510218,CZ,SK,42196.05
2015,71240000,201510280,LT,UK,694468.84
2015,72267000,201510286,FR,AT,411000
2015,33000000,201510834,LV,EE,2449440.5
2015,33111730,201510855,PL,FR,183946.37
2015,33600000,201510859,PL,IE,786336.1
2015,48000000,201510925,SE,NO,641471.11
2015,34927100,201510928,IE,UK,2800000
2015,32236000,201510988,ES,HR,315642.87
2015,33184100,201510989,PL,NL,375835.39
2015,33184100,201510989,PL,NL,375835.39
2015,33184100,201510989,PL,NL,375835.39
2015,35400000,201511000,DK,UK,0.13
2015,92511000,201511490,EE,UK,250581
2015,34631000,201511784,LV,AT,614774.72
2015,48461000,201511786,IT,NL,5644467
2015,34960000,201511791,PL,FR,381395.3
2015,72261000,201511851,IT,US,1638462
2015,71632200,201511857,HU,HR,2308075.35
2015,71000000,201511884,MK,SI,81073.19
2015,71000000,201511884,MK,SI,81073.19
2015,71000000,201511884,MK,SI,81073.19
2015,71630000,201511963,CH,DE,2665000
2015,30237310,201512414,EE,LT,45710
2015,35815100,201512425,EE,FI,604000
2015,42400000,201512466,FR,IE,4221
2015,38500000,201512490,EE,DE,868130.6
2015,33661000,201512527,PL,IE,146446.34
2015,33696000,201512545,IT,IS,3600000
2015,38500000,201512570,PL,DE,1275000
2015,24910000,201512580,BE,NL,45336.92
2015,48820000,201512622,RO,HU,53556.85
2015,34200000,201512724,CZ,SK,615039.63
2015,35600000,201512748,FI,SE,448660
2015,35600000,201512749,FI,US,937759
2015,79341000,201513179,PL,IE,7170000.72
2015,72260000,201513457,LT,UK,318342.69
2015,50222000,201513684,IT,DE,23604532
2015,50222000,201513684,IT,DE,23604532
2015,38200000,201513733,NO,FR,549900
2015,38200000,201513734,NO,DE,268168.41
2015,45422000,201513989,AT,HU,243846.1
2015,45000000,201513992,UK,AM,117105698.23
2015,18100000,201514388,BE,ES,168595
2015,33157200,201514416,PL,UK,101668.96
2015,33157200,201514416,PL,UK,101668.96
2015,30213000,201514432,PL,DE,37862.3
2015,48000000,201514434,PL,IT,636870.82
2015,33141000,201514444,PL,UK,203881.01
2015,38510000,201514478,GR,FR,252000
2015,37300000,201514498,HU,FR,56000
2015,39500000,201514529,FR,ES,68864.12
2015,18443340,201514551,BE,NL,602564.7
2015,33141000,201514562,PL,CZ,1815896.14
2015,33141000,201514562,PL,CZ,1815896.14
2015,48800000,201514567,EE,CH,348508.65
2015,33120000,201514569,LT,FI,66033.36
2015,22212000,201514574,IT,US,250789.65
2015,22212000,201514574,IT,US,250789.65
2015,22212000,201514574,IT,US,250789.65
2015,22212000,201514574,IT,FR,250789.65
2015,22212000,201514574,IT,US,250789.65
2015,22212000,201514574,IT,US,250789.65
2015,43124900,201514582,IE,NL,498730
2015,37300000,201514602,HU,UK,250000
2015,33600000,201514699,PL,IE,2866832.51
2015,37300000,201514749,HU,UK,65000
2015,35420000,201514779,UK,JE,27554270.88
2015,75211200,201515281,UK,NP,27219665.49
2015,72000000,201515560,UK,BD,62025504.89
2015,72000000,201515560,UK,MT,62025504.89
2015,77200000,201515692,PL,PT,2192126.91
2015,79340000,201515694,IE,DK,25000
2015,79416000,201515696,IE,NL,70000
2015,45251140,201515812,SK,CZ,5877000
2015,34121000,201515854,IE,UK,27642276.42
2015,34946000,201515865,LV,LT,1009283.2
2015,34946000,201515865,LV,BY,1009283.2
2015,34946000,201515865,LV,BY,1009283.2
2015,34946000,201515865,LV,LT,1009283.2
2015,34946000,201515865,LV,BY,1009283.2
2015,34946000,201515865,LV,LT,1009283.2
2015,34946000,201515865,LV,LT,1009283.2
2015,34946000,201515865,LV,LT,1009283.2
2015,34946000,201515865,LV,LT,1009283.2
2015,34946000,201515865,LV,LT,1009283.2
2015,42131240,201515868,SK,CZ,836055.42
2015,71241000,201515933,PL,ES,837814.58
2015,48180000,201516336,BE,FR,604306
2015,33141000,201516819,PL,UK,366438.74
2015,38540000,201516839,CZ,SK,62125.22
2015,33141000,201516851,PL,UK,472870.99
2015,33141000,201516851,PL,NO,472870.99
2015,18333000,201516889,BE,FR,1641452.5
2015,38540000,201516914,PL,AT,431641.04
2015,24000000,201516922,FR,DE,1682.17
2015,18110000,201516937,BE,PT,393802.5
2015,33141120,201516942,PL,UK,2873956.95
2015,33141120,201516942,PL,UK,2873956.95
2015,33141120,201516942,PL,UK,2873956.95
2015,33141120,201516942,PL,UK,2873956.95
2015,33690000,201516950,PL,IE,982291.17
2015,33141122,201516967,PL,UK,344822.05
2015,42511200,201516974,FR,DE,168060
2015,42621100,201516976,UK,US,266679.98
2015,15000000,201516992,ES,FI,220011.11
2015,18800000,201517030,BE,IT,4677799
2015,64216000,201517494,HR,US,222788.16
2015,50212000,201517556,BG,BE,101662.3
2015,72212900,201517580,UK,US,865204.45
2015,42124100,201518049,RO,US,21435.87
2015,42120000,201518199,CH,DE,608671.22
2015,45331000,201518420,DE,AT,1085152.93
2015,42215000,201518833,EE,PL,134349
2015,38432210,201518905,SK,CZ,592400
2015,38432210,201518905,SK,CZ,592400
2015,33141620,201518946,PL,FR,2773380.17
2015,33100000,201518950,LV,FI,484147.15
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,33140000,201518969,PL,UK,2060985.1
2015,22450000,201518971,LT,LV,1981408.56
2015,30234300,201518980,FR,MC,42000
2015,30234300,201518980,FR,MC,42000
2015,38126100,201518997,BE,FR,252657.9
2015,92521100,201518998,PT,DE,540000
2015,38582000,201519546,IT,UK,1478427
2015,50413200,201519612,FR,RE,70567.78
2015,66510000,201519626,IT,AT,509416
2015,50211000,201519629,EE,BE,558333
2015,90711500,201519849,BE,NL,234520.99
2015,31518000,201520159,BE,NL,657123
2015,66516000,201520252,PL,UK,368744.88
2015,33140000,201520873,PL,UK,302322.09
2015,33696500,201520877,PL,CH,162820.7
2015,33600000,201520896,PL,IE,353909.89
2015,34999100,201520944,PL,AT,53911.24
2015,33141000,201520955,PL,UK,166247.94
2015,30144400,201520969,FR,SE,900000
2015,42417000,201520983,FR,IT,1250000
2015,38434000,201520997,PL,AT,44286.7
2015,34121100,201521040,IE,UK,28500000
2015,48460000,201521047,PL,DE,14022.57
2015,48460000,201521047,PL,DE,14022.57
2015,35711000,201521090,NL,UK,3969182.93
2015,66510000,201521487,IT,UK,882186.75
2015,66171000,201521511,IE,UK,50000
2015,72321000,201521590,SK,CZ,149508.33
2015,72000000,201521676,UK,PL,16532569.14
2015,72000000,201521676,UK,PL,16532569.14
2015,48000000,201521877,FR,CH,7000
2015,34330000,201521887,GR,CZ,495326
2015,42000000,201521900,HU,CZ,6932464.45
2015,76000000,201522015,NO,CH,446947.35
2015,45000000,201522053,CH,FR,1013602.33
2015,38500000,201522581,HR,DE,464360.3
2015,33600000,201522591,PL,IE,217640.68
2015,33141121,201522596,PL,UK,628740.48
2015,33141121,201522596,PL,UK,628740.48
2015,33124130,201522611,PL,CH,1326900.27
2015,38000000,201522614,CZ,DE,77532.17
2015,48460000,201522615,PL,IE,46073.08
2015,33140000,201522622,LT,FI,151328.9
2015,33600000,201522628,PL,IE,792765.24
2015,33186100,201522640,LT,EE,382129.66
2015,90420000,201522661,DE,AT,25724.44
2015,33696500,201522671,PL,CH,19915.39
2015,33141000,201522677,PL,IT,537974.56
2015,33141000,201522677,PL,IT,537974.56
2015,48000000,201522745,FR,ES,2289701
2015,33186100,201522757,LT,EE,304919.17
2015,71000000,201523129,FR,BE,12936
2015,71000000,201523139,FR,RE,272000
2015,71520000,201523182,LV,AF,96150
2015,50333000,201523242,RO,DE,89890.67
2015,50000000,201523541,FR,HU,138352.67
2015,34630000,201523718,IT,CH,841205
2015,34630000,201523731,IT,CH,841205
2015,50531000,201523786,RO,AT,585125.2
2015,15000000,201524415,AT,CY,1431500
2015,48610000,201524445,SI,US,756603.06
2015,33158210,201524505,PL,BE,836262.28
2015,48610000,201524547,PL,US,108170.63
2015,33140000,201524561,PL,FR,483019.04
2015,48610000,201524564,SI,UK,320680.49
2015,38000000,201524606,LT,EE,744599.17
2015,33600000,201524618,PL,IE,1011740.77
2015,33100000,201524630,LV,LT,311569.25
2015,33696000,201524642,LT,FI,840999.36
2015,43600000,201525534,PL,CZ,732378.7
2015,44162200,201525536,BE,DE,638621
2015,79342410,201525610,SK,CZ,111570.25
2015,34144210,201526564,DE,AT,271455.45
2015,38540000,201526671,FR,NL,134296.2
2015,33600000,201526685,PL,IE,1359379.31
2015,33100000,201526687,UK,NL,1188967.27
2015,18424000,201526715,FR,IT,332975
2015,03211200,201526728,FR,FK,350000
2015,42330000,201526741,UK,US,5357241.27
2015,35520000,201526787,RO,UK,1163108.38
2015,38300000,201526788,FR,ES,215874.64
2015,71354200,201527358,DE,AT,229534.52
2015,72267000,201527434,FR,CH,2781966.67
2015,48810000,201527505,BE,NL,867000
2015,50000000,201527506,UK,IE,240990.85
2015,72000000,201527675,DK,SE,2569026.78
2015,35113200,201527727,UK,DE,9803732.23
2015,34322300,201527825,SK,PL,2054808
2015,34630000,201527835,AT,US,575000
2015,43132000,201527841,HR,IT,703707.73
2015,42650000,201527845,FR,UK,2386000
2015,42514000,201527846,PL,AT,15045051.5
2015,32320000,201527853,AT,DE,1821580
2015,48000000,201527968,NO,DK,2234736.76
2015,33130000,201528657,FR,DE,1423000
2015,33600000,201528677,PL,IE,814418.89
2015,09134200,201528742,DE,DK,26125617.1
2015,33190000,201528766,PL,UK,140198.5
2015,33190000,201528766,PL,UK,140198.5
2015,33190000,201528766,PL,IT,140198.5
2015,33190000,201528766,PL,UK,140198.5
2015,33190000,201528766,PL,UK,140198.5
2015,33190000,201528766,PL,UK,140198.5
2015,39220000,201528793,FR,RE,223732.36
2015,39220000,201528793,FR,RE,223732.36
2015,39220000,201528793,FR,RE,223732.36
2015,39220000,201528793,FR,RE,223732.36
2015,34712200,201528806,FR,ES,2667281
2015,43415000,201528809,UK,DE,793563.32
2015,43415000,201528809,UK,DE,793563.32
2015,39518000,201528819,PL,CZ,268240.68
2015,39518000,201528819,PL,CZ,268240.68
2015,39518000,201528819,PL,CZ,268240.68
2015,39518000,201528819,PL,CZ,268240.68
2015,92521100,201529216,DE,NL,284400
2015,72200000,201529296,DE,LI,3600000
2015,48441000,201529399,SI,US,202794.05
2015,66170000,201529424,FR,NL,2995
2015,34120000,201529588,FR,CH,2122012.23
2015,34120000,201529588,FR,CH,2122012.23
2015,38000000,201529692,NO,DE,234647.36
2015,38000000,201529693,NO,UK,223473.67
2015,31170000,201529727,CH,IT,609794.92
2015,38600000,201530314,HR,DE,70202.4
2015,24500000,201530316,PT,DE,301897.2
2015,31720000,201530318,HR,IT,94922.74
2015,33600000,201530324,PL,IE,278185.91
2015,42414140,201530326,DE,AT,2900000
2015,22212000,201530331,ES,FI,804747.23
2015,33690000,201530340,FR,BE,15720503
2015,35000000,201530346,DK,UK,170873.64
2015,14620000,201530397,PT,ES,651412.54
2015,31121000,201530425,SK,CZ,508759.2
2015,33600000,201530426,PL,IE,3821109.65
2015,38000000,201530440,CZ,DE,98793.94
2015,34300000,201530459,AT,IN,835300
2015,33141000,201530462,PL,NO,774178.94
2015,33141000,201530462,PL,UK,774178.94
2015,35000000,201530534,AT,CH,13568200
2015,71000000,201531157,FR,RE,251929.3
2015,45000000,201531270,RO,IT,5847528.06
2015,63726000,201531393,IT,NO,500000
2015,71318000,201531428,NO,IS,227943.15
2015,34946220,201531513,CH,DE,311327.84
2015,33600000,201532022,FR,UK,242415.71
2015,33600000,201532027,PL,IE,93427.12
2015,33600000,201532049,PL,IE,1300346
2015,33111730,201532067,PL,BE,524735.04
2015,33111730,201532067,PL,BE,524735.04
2015,33111730,201532067,PL,FR,524735.04
2015,33000000,201532097,PL,IE,212769.22
2015,48000000,201532105,AT,FR,755536
2015,33600000,201532118,PL,IE,1959.42
2015,33111710,201532153,PL,BE,801960.96
2015,33690000,201532195,SI,CH,981499.48
2015,37311300,201532235,PL,SI,232704.41
2015,35812200,201532242,FR,BG,1047125
2015,35812200,201532242,FR,BG,1047125
2015,35812200,201532242,FR,BG,1047125
2015,35812200,201532242,FR,BG,1047125
2015,33100000,201532246,PL,UK,269355.85
2015,33100000,201532246,PL,UK,269355.85
2015,33100000,201532246,PL,UK,269355.85
2015,33696200,201532249,PL,CH,36474.77
2015,30191100,201532257,CZ,SK,120935.52
2015,35600000,201532349,FI,US,1056015
2015,35600000,201532350,FI,US,1043221
2015,66700000,201532646,SE,CH,1627431.43
2015,66700000,201532646,SE,DE,1627431.43
2015,73000000,201532689,LT,LV,35903.31
2015,72000000,201532824,SE,FR,500000
2015,80000000,201532864,IE,UK,81300.81
2015,72320000,201532879,LT,FR,107.11
2015,72250000,201532949,DK,US,281550.4
2015,45232410,201533399,FR,GP,912107.89
2015,45232410,201533399,FR,GP,912107.89
2015,33113110,201533740,DK,CH,1400000
2015,30233310,201533744,LT,NL,134125
2015,42414310,201533746,FR,IT,254700
2015,16000000,201533791,SK,HU,1138488
2015,38970000,201533796,PL,DE,428783.74
2015,34223300,201533839,FR,IT,169200
2015,39300000,201533869,BE,BG,683016.31
2015,33100000,201533882,HR,DE,796262
2015,34711500,201533895,EE,ES,325000
2015,72314000,201534382,FI,BE,226000
2015,38582000,201534417,IT,UK,1478427
2015,50660000,201534423,LV,ES,652639.55
2015,71000000,201534484,LV,DE,1939346
2015,45220000,201534556,PT,ES,6171486.91
2015,44164000,201534607,BG,FR,7061025.12
2015,42124000,201534609,RO,HU,779344.72
2015,34962000,201534613,RO,CZ,880110
2015,34941200,201534626,CZ,AT,1832911.76
2015,50411000,201534660,ES,NO,4249000
2015,42418220,201535099,DE,AT,4725600
2015,45442100,201535120,LU,DE,355632.5
2015,45000000,201535126,FR,GP,143664
2015,34521000,201535628,BE,FR,11305000
2015,30197642,201535645,AT,DE,389843.46
2015,33696500,201535654,FR,UK,5000
2015,42000000,201535687,BE,FR,240949
2015,33600000,201535689,PL,IE,373817.61
2015,33690000,201535717,PL,IE,4722518.35
2015,33652000,201535721,PL,IE,3479478.64
2015,38500000,201535768,ES,IE,5067960
2015,38500000,201535768,ES,FI,5067960
2015,50116500,201535826,FR,RE,70440.66
2015,50116500,201535826,FR,RE,70440.66
2015,50116500,201535826,FR,RE,70440.66
2015,33140000,201535850,PL,PT,92290
2015,32422000,201535874,BE,IT,405837.6
2015,71221000,201536517,FR,CH,576800
2015,48100000,201536586,AT,IT,582166
2015,66100000,201536594,CY,UK,450000
2015,73220000,201536665,IT,GR,274900
2015,66000000,201536683,IT,UK,77535
2015,71351600,201536687,IE,UK,331440
2015,73220000,201536709,IT,GR,159900
2015,50650000,201536763,FR,IL,5896825
2015,30192000,201536911,NL,FR,3750000
2015,34621100,201537001,CZ,IR,16206000
2015,34621100,201537001,CZ,SK,16206000
2015,45421153,201537296,LU,DE,235924.2
2015,33182000,201537692,HU,DE,360322.58
2015,33182000,201537692,HU,CZ,360322.58
2015,33182000,201537692,HU,AT,360322.58
2015,33600000,201537694,PL,IE,573004.44
2015,32552410,201537695,MT,IT,433867.7
2015,32552410,201537695,MT,IT,433867.7
2015,32552410,201537695,MT,IT,433867.7
2015,33141000,201537705,PL,DE,42010.71
2015,48900000,201537722,EE,US,133000
2015,34223310,201537770,DE,NL,438900
2015,39180000,201537784,NL,BE,1
2015,33151400,201537820,FR,NL,118761
2015,37300000,201537846,HU,AT,63000
2015,33140000,201537848,BE,NL,62840
2015,33600000,201537852,PL,IE,339703.15
2015,33111730,201537855,PL,BE,623770.28
2015,72320000,201537863,PL,UK,308284.19
2015,30213000,201537873,CZ,CY,447545.59
2015,92511000,201538422,EE,US,235093.04
2015,72267000,201538462,ES,NL,255901.94
2015,66131100,201538501,UK,DK,117105.7
2015,72267000,201538535,ES,CH,113000
2015,71354100,201538540,UK,DK,74396561.24
2015,79810000,201538572,FR,BE,288000
2015,34150000,201538649,UK,DE,1197233.55
2015,34200000,201538731,RO,FR,150211.95
2015,34200000,201538731,RO,FR,150211.95
2015,34632200,201538748,AT,DE,1655380
2015,42163000,201538752,SK,CZ,6430000
2015,50532300,201538809,RO,US,2224179.12
2015,35200000,201538878,NO,NL,413426.3
2015,66500000,201538903,NO,DK,203919.73
2015,34946200,201538917,CH,DE,335687.7
2015,45000000,201539188,DE,RO,136622.74
2015,44000000,201539632,PL,DE,15253.22
2015,18812200,201539636,CZ,SK,3805.12
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539668,PL,UK,634822.33
2015,33000000,201539672,PL,CZ,216952.04
2015,33000000,201539672,PL,CZ,216952.04
2015,33000000,201539672,PL,CZ,216952.04
2015,33000000,201539672,PL,CZ,216952.04
2015,33000000,201539672,PL,CZ,216952.04
2015,33000000,201539687,PL,IT,182723.5
2015,30195000,201539693,IE,UK,824880
2015,35200000,201539703,LT,EE,1335150
2015,39294100,201539730,BE,NL,441145
2015,33111800,201539763,UK,AM,82662845.81
2015,33111800,201539763,UK,AM,82662845.81
2015,33191000,201539786,BE,DE,1227345.21
2015,42990000,201539805,UK,DE,150225.95
2015,35740000,201539838,EE,DE,2200000
2015,35412000,201539839,EE,FI,9000000
2015,90900000,201540372,FR,GF,199008.42
2015,90900000,201540372,FR,GF,199008.42
2015,90900000,201540372,FR,GF,199008.42
2015,90900000,201540372,FR,GF,199008.42
2015,90900000,201540382,FR,GF,302352.48
2015,90900000,201540382,FR,GF,302352.48
2015,90900000,201540382,FR,GF,302352.48
2015,79342000,201540411,IE,DK,4050000
2015,71311230,201540417,ES,FR,240000
2015,30236000,201540434,PL,LT,1224054
2015,63510000,201540551,FR,RE,721078.44
2015,63510000,201540551,FR,RE,721078.44
2015,38554000,201540696,ES,IT,1400000
2015,34992100,201540821,MK,1A,228745.2
2015,66000000,201540845,MK,CH,249143.82
2015,45000000,201540909,CH,DE,4799141.45
2015,45220000,201541123,NL,BE,26443718.4
2015,38400000,201541443,FR,PL,89415
2015,33111710,201541460,PL,ZW,1569013.97
2015,33141800,201541493,LV,DE,236199.42
2015,38970000,201541521,EE,FI,105000
2015,34121100,201541531,DE,NL,1200000
2015,34121100,201541544,DE,NL,1200000
2015,42994200,201541555,DE,FR,333800
2015,34150000,201541616,HU,NL,9193548.39
2015,33696200,201541637,PL,CH,223989.3
2015,33696200,201541637,PL,CH,223989.3
2015,03340000,201541641,EE,CH,600000
2015,03340000,201541641,EE,FR,600000
2015,34430000,201541642,DE,CH,2610089
2015,42000000,201541643,PT,IT,406000
2015,33600000,201541659,PL,IE,393710.08
2015,33141000,201541662,PL,CH,192699.15
2015,72212121,201541955,CZ,FR,98000
2015,79210000,201541962,BE,UK,86225
2015,71351914,201541992,BE,NL,245337
2015,66100000,201542027,EE,UK,368400
2015,79413000,201542115,FR,US,211807.12
2015,71300000,201542385,SI,BE,5983509.9
2015,45233000,201542623,SK,CZ,16948327.18
2015,45212100,201542627,RO,HU,15702319.63
2015,45233140,201542645,FR,MQ,9592614.6
2015,45233140,201542645,FR,MQ,9592614.6
2015,45233140,201542645,FR,MQ,9592614.6
2015,45233140,201542645,FR,MQ,9592614.6
2015,33141620,201543045,PL,CH,218282.58
2015,72244000,201543106,DE,AT,302000
2015,38500000,201543110,SI,IT,675948.6
2015,38500000,201543110,SI,HR,675948.6
2015,42611000,201543117,SK,DE,221465
2015,33141114,201543157,ES,CH,175150.6
2015,38000000,201543163,GR,DE,633771.19
2015,38000000,201543163,GR,DE,633771.19
2015,42300000,201543169,UK,PL,787749.37
2015,33696200,201543173,PL,CH,66231.17
2015,38510000,201543175,UK,DE,336011.81
2015,38430000,201543179,DK,SE,227787.68
2015,22121000,201543185,ES,NL,326901.94
2015,38600000,201543203,CZ,FR,33772
2015,38600000,201543203,CZ,FR,33772
2015,33696100,201543206,PL,CH,163951.67
2015,33600000,201543211,PL,IE,1486605.25
2015,14620000,201543230,PT,ES,1296936.23
2015,42990000,201543251,PL,CZ,117179.08
2015,33600000,201543255,PL,IE,182938.8
2015,32570000,201543278,HR,DE,8057872.63
2015,72000000,201543653,UK,FI,344428.52
2015,71250000,201543760,HR,HU,362011.9
2015,79110000,201543864,HU,US,360298.11
2015,77320000,201543940,FR,RE,2095920
2015,77320000,201543940,FR,RE,2095920
2015,45453100,201543997,UK,BE,1907942.52
2015,24951310,201544095,PL,LT,2903227.5
2015,42991000,201544107,SE,DK,6414711.07
2015,44110000,201544108,PL,CZ,1539385.85
2015,31170000,201544125,UK,IE,35131709.47
2015,34970000,201544127,DK,SE,1207275.85
2015,50222000,201544178,SK,CZ,114976.1
2015,51133000,201544191,HR,AT,1136426.36
2015,34144212,201544252,LI,CH,497824.48
2015,71247000,201544304,NO,IS,251407.89
2015,45200000,201544597,FR,HU,1066642.77
2015,33169000,201545043,IT,FR,6156042.69
2015,33600000,201545047,PL,IE,134869.35
2015,33141000,201545057,ES,HR,144363.87
2015,33652000,201545064,PL,IE,3008350.82
2015,48218000,201545103,BE,UK,192500
2015,22110000,201545119,FR,NL,708000
2015,38600000,201545165,CZ,DE,144731.74
2015,72212517,201545180,DE,GR,592941.18
2015,63730000,201545713,UK,BE,380249.09
2015,71247000,201545716,PL,AT,3055530.46
2015,71356100,201545778,FR,GP,330000
2015,90500000,201545808,FR,RE,1632500
2015,90500000,201545808,FR,RE,1632500
2015,98390000,201545837,FR,GP,67900
2015,66510000,201545847,IT,UK,499087.29
2015,66000000,201545907,IE,US,52500000
2015,66000000,201545907,IE,UK,52500000
2015,66000000,201545907,IE,US,52500000
2015,79411100,201545934,UK,FR,1.24
2015,45212212,201546426,FR,DE,5228934.02
2015,33600000,201546891,PL,IE,399422.67
2015,72320000,201546899,PL,US,472708.43
2015,38300000,201546940,SI,NL,240850
2015,09131100,201546958,FR,CH,55219000
2015,33950000,201546988,FR,UK,50000
2015,32424000,201547002,CZ,SK,8431394.11
2015,33600000,201547011,PL,IE,437563.65
